Iteration	Replicate_ID	Posterior	Likelihood	Prior	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	gamma	phi[1]	phi[2]	phi[3]	phi[4]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]
994	0	-5320.738	-5247.517	-73.22157	1.83622	0.350521	0.142664	1.43136	0.172238	0.101616	0.0350442	0.142158	0.727682	0.378148	0.679986	0.422166	0.111122	0.639271	0.118621	0.456458	2.87279	0.0185974	0.0307739	0.874869	0.216841	1.232862	1	1.23286	1.23286	1	0.325306	0.179937	0.132377	0.36238	0.0201018	0.0215974	0.00786539	0.01539	0.0167005	0.0186957
995	1	-5310.743	-5224.435	-86.3085	2.14083	0.449408	0.210635	1.41925	0.139646	0.109558	0.00356495	0.231134	0.715798	0.580723	0.852499	0.633409	0.151069	0.325889	0.124185	0.0252425	3.13743	0.431793	0.323851	0.177105	0.89375	1.157557	1	1.15756	1.15756	1	0.29102	0.215359	0.184748	0.308874	0.0191529	0.0186096	0.00812503	0.0145559	0.0196443	0.0188653
996	0	-5316.727	-5241.317	-75.40979	1.83684	0.356866	0.0757029	1.4248	0.292898	0.128971	0.0278869	0.2406	0.792704	0.580511	0.787288	0.635319	0.113408	0.330728	0.0528715	0.20914	2.98474	0.0134124	0.009757	0.8382	0.226835	1.232862	1	1.23286	1.23286	1	0.324768	0.1623	0.134551	0.378381	0.0217366	0.0180106	0.0084525	0.0256953	0.0217661	0.0231826
997	1	-5311.623	-5216.034	-95.58851	2.47056	0.449408	0.194898	1.55468	0.1287	0.178039	0.00659322	0.207707	0.840036	0.68206	0.695048	0.583984	0.0787365	0.156303	0.124485	0.0482438	3.4288	0.563127	0.232859	0.09815	1.2643	1.152301	1	1.1523	1.1523	1	0.314382	0.195337	0.152907	0.337373	0.0227176	0.0248577	0.0092979	0.0194947	0.0193043	0.0218572
998	0	-5315.936	-5246.108	-69.82793	2.07722	0.335997	0.158776	1.27545	0.137669	0.267034	0.0288839	0.139875	0.71617	0.324263	0.4089	0.567785	0.104611	0.571366	0.0327058	0.248264	2.86277	0.0989436	0.0186637	0.838149	0.202815	1.222082	1	1.22208	1.22208	1	0.294997	0.181832	0.179475	0.343696	0.0205379	0.0176188	0.0088671	0.013081	0.0214532	0.0233338
999	1	-5320.611	-5230.075	-90.53604	2.47056	0.44978	0.222108	1.56299	0.106019	0.235211	0.00570732	0.339012	0.829114	0.663522	0.444315	0.574685	0.104463	0.266822	0.168442	0.0147462	3.16955	0.606244	0.158863	0.0391042	1.05312	1.152301	1	1.1523	1.1523	1	0.307765	0.197223	0.154383	0.340629	0.0179702	0.0251942	0.0127537	0.022149	0.0172724	0.0192691
1000	0	-5314.187	-5243.081	-71.10659	1.90608	0.440833	0.066834	1.60046	0.209581	0.0600004	0.0312507	0.19201	1.08918	0.465359	0.50103	0.49945	0.13525	0.373468	0.0549488	0.197778	2.49719	0.177661	0.0316519	0.962086	0.0402364	1.201201	1	1.2012	1.2012	1	0.294997	0.181832	0.179475	0.343696	0.0228716	0.0219473	0.0127146	0.0192429	0.0218245	0.0202155
1001	1	-5320.204	-5232.012	-88.19143	2.43596	0.422912	0.258431	1.37892	0.176804	0.226252	0.101779	0.379598	0.824375	0.58001	0.759974	0.468223	0.056284	0.306447	0.0296168	0.0135577	3.14123	0.405691	0.144527	0.059338	1.08126	1.152301	1	1.1523	1.1523	1	0.185164	0.235071	0.151451	0.428315	0.0226954	0.0303688	0.00950738	0.020267	0.0139245	0.0165988
1002	0	-5319.751	-5236.812	-82.93867	2.15967	0.38905	0.158511	1.34329	0.0847532	0.116887	0.100369	0.135812	0.765607	0.448779	0.740422	0.614873	0.169117	0.664458	0.0740494	0.423601	2.90856	0.227137	0.0886058	1.01359	0.106527	1.201201	1	1.2012	1.2012	1	0.295348	0.180859	0.179689	0.344105	0.0174325	0.0241542	0.00932114	0.0127562	0.0166691	0.0203696
1003	1	-5320.019	-5225.382	-94.63687	2.37851	0.413684	0.212552	1.57391	0.411784	0.349559	0.0879259	0.236246	0.847036	0.460622	0.646728	0.588386	0.0507862	0.240592	0.0774634	0.0525644	3.25119	0.316111	0.599732	0.0328178	1.07625	1.161827	1	1.16183	1.16183	1	0.243707	0.167806	0.141948	0.446539	0.0252026	0.0220557	0.0081955	0.0206821	0.0117471	0.0157875
1004	0	-5317.297	-5235.858	-81.43869	2.13468	0.377132	0.0785612	1.4268	0.0868499	0.244803	0.0370052	0.468395	0.5474	0.649197	0.74765	0.329645	0.0623826	0.500023	0.117098	0.147534	3.08948	0.128814	0.0465246	1.32382	0.0313437	1.17582	1	1.17582	1.17582	1	0.243231	0.237506	0.163292	0.355971	0.024679	0.0230143	0.010788	0.0174197	0.0158179	0.0200546
1005	1	-5321.581	-5226.523	-95.05743	2.16733	0.501569	0.0756814	1.77456	0.572106	0.147049	0.0376754	0.212477	0.752726	0.566926	0.933753	0.443802	0.0175805	0.199825	0.061213	0.248197	3.29553	0.373569	0.507569	0.0562559	1.00294	1.161827	1	1.16183	1.16183	1	0.279114	0.203602	0.168447	0.348837	0.0200989	0.0263927	0.00722241	0.0193209	0.0118393	0.0169664
1006	0	-5312.294	-5225.422	-86.87225	2.43214	0.450298	0.0596916	1.67699	0.216215	0.155864	0.0348778	0.206401	0.832949	0.574365	0.44605	0.718352	0.0526814	0.337025	0.111721	0.361417	3.17537	0.136968	0.0418135	1.02416	0.0687103	1.156079	1	1.15608	1.15608	1	0.278842	0.214992	0.159173	0.346993	0.0240798	0.0277579	0.00662226	0.0180737	0.0242239	0.0174353
1007	1	-5320.86	-5225.442	-95.41768	2.46318	0.466413	0.11896	1.71229	0.47033	0.0847187	0.0365208	0.212477	1.02949	0.845529	0.805542	0.555123	0.0565132	0.156447	0.0430529	0.145417	2.90732	0.278808	0.231159	0.146185	1.20756	1.149654	1	1.14965	1.14965	1	0.304769	0.210863	0.128722	0.355647	0.0185182	0.0212293	0.00587172	0.0265981	0.0151269	0.0270444
1008	0	-5314.217	-5229.29	-84.92688	2.16511	0.458732	0.0823389	1.37007	0.244671	0.26306	0.0191668	0.301836	0.913369	0.449826	0.641025	0.679781	0.0766961	0.498663	0.0738676	0.244072	3.26318	0.126461	0.103016	0.851475	0.0991149	1.156079	1	1.15608	1.15608	1	0.273046	0.20899	0.168249	0.349716	0.02477	0.0273435	0.00889978	0.0202874	0.0175449	0.013334
1009	1	-5314.991	-5226.857	-88.13483	2.18314	0.539606	0.126271	1.59985	0.201703	0.101602	0.0493529	0.298856	0.814905	0.422521	0.818438	0.574804	0.0183953	0.180643	0.0419837	0.0962548	3.17021	0.498877	0.437251	0.0766976	0.996467	1.149654	1	1.14965	1.14965	1	0.2645	0.179615	0.19282	0.363065	0.0238683	0.0213299	0.0118263	0.0159413	0.0230821	0.0152652
1010	0	-5313.577	-5223.24	-90.33667	2.41695	0.458732	0.102017	1.78066	0.384809	0.178728	0.00974919	0.161286	0.856231	0.467496	0.48537	0.633039	0.0215599	0.341836	0.194907	0.451977	3.06624	0.184464	0.0914728	1.1414	0.0339393	1.156079	1	1.15608	1.15608	1	0.256567	0.208473	0.173769	0.361191	0.0266311	0.0233826	0.0109781	0.0138833	0.0194157	0.0215289
1011	1	-5321.361	-5229.174	-92.18646	2.19825	0.437856	0.169098	1.59985	0.493382	0.258956	0.0633081	0.296279	0.549266	0.548003	0.645974	0.700555	0.08036	0.302245	0.0233004	0.22187	3.78248	0.2454	0.219299	0.0508286	0.765346	1.149654	1	1.14965	1.14965	1	0.226659	0.175447	0.199867	0.398026	0.0220754	0.021173	0.00780883	0.0183246	0.0204329	0.0225802
1012	0	-5312.409	-5215.226	-97.18337	2.28246	0.439914	0.128506	1.74656	0.265479	0.117213	0.0176993	0.265679	0.876699	0.731293	0.628089	0.676168	0.0255702	0.62257	0.302424	0.252857	3.53102	0.169003	0.0240883	0.993585	0.0529844	1.167521	1	1.16752	1.16752	1	0.294778	0.217808	0.158312	0.329102	0.0174339	0.0200299	0.00939282	0.0171373	0.0216576	0.0266967
1013	1	-5317.262	-5232.084	-85.17754	2.32119	0.422647	0.0355463	1.60614	0.337171	0.150238	0.0319613	0.13244	0.716515	0.487505	0.699719	0.450175	0.214952	0.23109	0.037409	0.102692	3.15526	0.22538	0.213563	0.0635847	1.33745	1.149654	1	1.14965	1.14965	1	0.256093	0.218638	0.207435	0.317833	0.0152581	0.022031	0.00724388	0.0130888	0.0195378	0.0136303
1014	0	-5310.53	-5220.86	-89.67014	2.08676	0.407697	0.187965	1.59948	0.466702	0.151388	0.0141824	0.288088	0.588561	0.673382	0.899755	0.474191	0.0151464	0.25748	0.0680359	0.450892	3.53102	0.115725	0.0574734	1.0337	0.0346752	1.167521	1	1.16752	1.16752	1	0.278289	0.211934	0.165575	0.344202	0.0179104	0.0229349	0.00996796	0.0191812	0.0173902	0.0212026
1015	1	-5315.123	-5221.442	-93.68074	2.34906	0.422647	0.0395824	1.59147	0.274431	0.155916	0.0545131	0.203203	0.826296	0.744227	0.901862	0.617794	0.185677	0.284297	0.0154709	0.19329	3.13282	0.332283	0.400423	0.191451	0.895861	1.149654	1	1.14965	1.14965	1	0.254425	0.219128	0.207901	0.318546	0.0233114	0.0152854	0.0078041	0.0134238	0.0204367	0.0208966
1016	0	-5312.021	-5229.161	-82.86004	2.63338	0.407697	0.10881	1.57003	0.089014	0.166396	0.00475367	0.20847	0.618147	0.492655	0.913636	0.419669	0.00729645	0.383214	0.0482699	0.306536	3.13762	0.16707	0.0228664	0.990447	0.0164754	1.152575	1	1.15258	1.15258	1	0.28965	0.220586	0.172334	0.31743	0.0247959	0.0252983	0.0129854	0.0171003	0.0195851	0.0191585
1017	1	-5309.61	-5219.996	-89.61392	2.26738	0.392383	0.119119	1.68333	0.278906	0.171565	0.0628233	0.199487	0.75061	0.548453	0.80225	0.334976	0.147517	0.255716	0.0173437	0.0433	3.46118	0.348291	0.33677	0.129672	1.05449	1.154894	1	1.15489	1.15489	1	0.275642	0.212892	0.201984	0.309481	0.0205779	0.0167024	0.00864337	0.0139014	0.0211608	0.0199843
1018	0	-5321.752	-5235.426	-86.32566	1.82455	0.377933	0.147692	1.73053	0.0416923	0.208026	0.01979	0.232677	1.0992	0.471613	1.10032	0.355538	0.0234677	0.310378	0.0177212	0.450861	3.08831	0.407867	0.00636915	1.03819	0.121923	1.177278	1	1.17728	1.17728	1	0.28965	0.220586	0.172334	0.31743	0.0166228	0.019371	0.0133704	0.0145159	0.0181968	0.0187437
1019	1	-5323.149	-5221.126	-102.0224	2.26738	0.450556	0.285238	1.33207	0.517722	0.19273	0.052702	0.243523	0.769539	0.581836	1.13638	0.69229	0.0560181	0.118998	0.0186139	0.0358141	3.25323	0.566738	0.581681	0.0643491	1.42709	1.154894	1	1.15489	1.15489	1	0.291861	0.16658	0.213869	0.327691	0.0207326	0.0149866	0.00947693	0.0134382	0.0246892	0.019546
1020	0	-5318.581	-5234.606	-83.97577	2.24666	0.42692	0.208303	1.39314	0.0951665	0.129288	0.00538362	0.230832	0.886458	0.642728	0.325613	0.565889	0.0140288	0.286942	0.0254476	0.172307	3.36587	0.352948	0.0284247	1.2545	0.161661	1.177278	1	1.17728	1.17728	1	0.303121	0.184337	0.180349	0.332193	0.0210643	0.022552	0.0116067	0.0184107	0.0247367	0.0236007
1021	1	-5316.592	-5229.607	-86.98554	2.38132	0.438321	0.313328	1.91691	0.461332	0.211458	0.0882764	0.141459	0.702488	0.447957	0.650961	0.585271	0.0301408	0.18927	0.0271452	0.0201167	3.18609	0.187798	0.222985	0.0681627	0.84262	1.158892	1	1.15889	1.15889	1	0.254875	0.183009	0.202106	0.36001	0.0256766	0.0238954	0.0117598	0.0232697	0.0220005	0.0232845
1022	0	-5314.838	-5226.661	-88.17712	2.37614	0.389865	0.214422	1.43116	0.118643	0.174243	0.00856008	0.266773	0.740909	0.656411	0.752904	0.676702	0.0288709	0.467786	0.0346136	0.106946	3.36587	0.381622	0.0278241	0.972844	0.0646781	1.177278	1	1.17728	1.17728	1	0.364841	0.163401	0.177293	0.294464	0.0201452	0.0186515	0.00645671	0.014428	0.019897	0.0232418
1023	1	-5311.889	-5224.08	-87.80873	2.23355	0.44348	0.255291	1.7023	0.15555	0.104412	0.0812224	0.297002	0.610036	0.511687	0.673423	0.50485	0.0988087	0.344995	0.0475995	0.0140127	3.18609	0.641439	0.34842	0.0433834	0.917159	1.173378	1	1.17338	1.17338	1	0.260147	0.197952	0.194838	0.347063	0.0226955	0.0248859	0.00953389	0.0168017	0.0154807	0.0200568
1024	0	-5312.546	-5220.201	-92.34489	1.95513	0.453016	0.216218	1.7263	0.350034	0.166157	0.014445	0.175692	0.89362	0.770167	0.855154	0.484375	0.0795238	0.333986	0.0207892	0.344774	3.30186	0.181068	0.142751	1.03395	0.19048	1.177278	1	1.17728	1.17728	1	0.290946	0.18084	0.196215	0.331999	0.0205805	0.0142286	0.00661675	0.0119807	0.0188487	0.0156368
1025	1	-5317.708	-5230.873	-86.835	2.29498	0.44348	0.0846879	1.7023	0.0902569	0.176607	0.0827213	0.0538032	0.985127	0.564067	0.995876	0.587642	0.156845	0.27824	0.0378519	0.00994741	3.07065	0.322509	0.384002	0.0115373	0.799983	1.173378	1	1.17338	1.17338	1	0.266733	0.225555	0.151862	0.355849	0.0169941	0.0229463	0.00852569	0.0134007	0.0148515	0.0169526
1026	0	-5312.143	-5233.813	-78.32968	2.35641	0.430837	0.146373	1.33481	0.224456	0.248968	0.026462	0.190803	0.634254	0.599131	0.877704	0.751473	0.0286046	0.476268	0.0441057	0.106501	2.79699	0.193595	0.117373	0.578096	0.106271	1.177278	1	1.17728	1.17728	1	0.337954	0.210059	0.153653	0.298334	0.0170489	0.0192283	0.00836695	0.0169786	0.0184858	0.0262768
1027	1	-5321.102	-5230.269	-90.83285	2.26302	0.417077	0.128221	1.65255	0.644592	0.140388	0.0557309	0.0746601	1.14126	0.420281	0.930383	0.705208	0.130242	0.285758	0.0108054	0.00659002	3.12749	0.166885	0.329265	0.00434439	0.88254	1.173378	1	1.17338	1.17338	1	0.263981	0.223228	0.160614	0.352177	0.0228489	0.0275778	0.0111377	0.0122833	0.0116854	0.0237499
1028	0	-5323.53	-5245.152	-78.37813	2.00963	0.411303	0.0794713	1.47829	0.572804	0.134347	0.0138535	0.160562	0.694843	0.392716	0.575508	0.576434	0.0297832	0.434561	0.0486778	0.240015	2.84625	0.429009	0.0933081	0.943629	0.0926983	1.177278	1	1.17728	1.17728	1	0.3376	0.183733	0.180645	0.298022	0.0237993	0.0219899	0.0139037	0.0132198	0.0222092	0.0278907
1029	1	-5313.97	-5237.855	-76.11426	2.13697	0.440114	0.0404174	1.59997	0.291033	0.155705	0.036225	0.131492	0.628	0.466946	0.713069	0.337084	0.148997	0.0741713	0.0161706	0.0227297	3.12749	0.182819	0.509159	0.00985261	0.951565	1.173378	1	1.17338	1.17338	1	0.298526	0.19536	0.158522	0.347592	0.0213604	0.0299468	0.0166553	0.0214801	0.0211842	0.0241037
1030	0	-5318.309	-5229.743	-88.5662	2.45277	0.398885	0.0336128	1.43669	0.984209	0.144185	0.0115033	0.186335	0.80265	0.659374	0.752629	0.351677	0.0490587	0.23955	0.0435818	0.332154	3.22694	0.128572	0.0911849	0.876433	0.0851014	1.177278	1	1.17728	1.17728	1	0.345548	0.201239	0.171039	0.282174	0.0193781	0.0210384	0.00735704	0.0131167	0.0281033	0.0234243
1031	1	-5312.268	-5225.718	-86.54959	2.06457	0.402745	0.0200785	1.73774	0.205557	0.217279	0.0496897	0.29746	0.785546	0.539783	0.69411	0.43267	0.123916	0.10022	0.0271044	0.0577547	3.29808	0.425165	0.393654	0.0392738	1.17987	1.178196	1	1.1782	1.1782	1	0.355637	0.209067	0.146655	0.288641	0.0135806	0.0233211	0.00699126	0.015646	0.0170254	0.0289291
1032	0	-5317.26	-5227.065	-90.19567	2.19512	0.40502	0.101227	1.40621	0.666095	0.13013	0.0480863	0.204829	1.04444	0.422586	0.447125	0.735724	0.0420923	0.239358	0.034358	0.266804	3.20311	0.293767	0.0659414	1.43531	0.0732964	1.177278	1	1.17728	1.17728	1	0.305185	0.199559	0.157388	0.337869	0.0134565	0.0268361	0.00885632	0.0166038	0.0172378	0.0188463
1033	1	-5318.508	-5249.257	-69.25092	1.97938	0.322468	0.0471399	1.33503	0.26637	0.249087	0.0866764	0.232976	0.763805	0.374072	0.528647	0.584108	0.0562848	0.186858	0.0162476	0.0827196	2.74649	0.256116	0.474846	0.0377213	0.708095	1.227289	1	1.22729	1.22729	1	0.33033	0.207655	0.172254	0.289761	0.0223784	0.0237087	0.00732825	0.0210941	0.0239467	0.0293902
1034	0	-5323.466	-5228.066	-95.39923	2.19512	0.428768	0.176595	1.98534	0.19297	0.255425	0.0466895	0.308746	0.719802	0.628548	0.643754	0.630494	0.0551768	0.339762	0.0672582	0.495156	3.00831	0.225743	0.0626376	1.41516	0.0930832	1.185907	1	1.18591	1.18591	1	0.278319	0.181991	0.143533	0.396156	0.0239146	0.0273557	0.00533648	0.0135476	0.0192586	0.0180026
1035	1	-5318.669	-5248.531	-70.13833	1.87362	0.413115	0.026639	1.10061	0.500084	0.084722	0.0546843	0.0941519	0.738477	0.64984	0.319472	0.517497	0.0147117	0.277912	0.0184166	0.0506593	2.82912	0.505665	0.276519	0.0450163	1.03539	1.202895	1	1.2029	1.2029	1	0.380145	0.184344	0.152916	0.282595	0.0172632	0.023438	0.010838	0.0208853	0.0302	0.02522
1036	0	-5319.779	-5237.76	-82.01808	2.14962	0.428768	0.149519	1.51774	0.1972	0.34877	0.0554292	0.201555	0.937944	0.352318	0.727803	0.726866	0.0607172	0.328414	0.122257	0.372138	2.83457	0.136609	0.0910356	0.852346	0.0418301	1.185907	1	1.18591	1.18591	1	0.256295	0.183219	0.154927	0.405559	0.0204871	0.0255854	0.00735601	0.0176343	0.0223687	0.0169669
1037	1	-5319.784	-5247.315	-72.4697	1.93388	0.398194	0.0384158	1.2449	0.361561	0.219696	0.128254	0.0902823	0.578602	0.524337	0.501632	0.596976	0.0126115	0.162503	0.00764442	0.082236	2.91194	0.376657	0.33904	0.0486224	1.09633	1.231049	1	1.23105	1.23105	1	0.373406	0.181076	0.167933	0.277585	0.0217261	0.0220729	0.00952412	0.0173833	0.0298636	0.0296129
1038	0	-5319.737	-5240.175	-79.56216	2.14962	0.371325	0.194238	1.71993	0.235361	0.195474	0.081112	0.227497	0.602993	0.445135	0.49158	0.705259	0.0335597	0.246684	0.0858814	0.152052	3.27524	0.133996	0.0642452	0.91435	0.0527117	1.185907	1	1.18591	1.18591	1	0.312921	0.235271	0.168411	0.283397	0.0270734	0.0215243	0.0118538	0.0205195	0.0202073	0.0188341
1039	1	-5315.478	-5249.823	-65.6549	1.85481	0.354544	0.149687	1.2449	0.420627	0.165895	0.0893756	0.145578	0.640718	0.351876	0.610821	0.389314	0.010809	0.174649	0.0125733	0.0205627	2.50586	0.359649	0.348653	0.0850934	1.0412	1.217524	1	1.21752	1.21752	1	0.331078	0.19509	0.161264	0.312567	0.0218651	0.0226211	0.0113074	0.0254348	0.0214532	0.0244857
1040	0	-5311.88	-5226.764	-85.11609	1.95083	0.411497	0.146817	1.89951	0.15046	0.266805	0.0420616	0.242401	0.726441	0.551007	0.707195	0.70576	0.0457191	0.545754	0.1118	0.365607	2.87064	0.160207	0.0540439	0.849491	0.14273	1.185907	1	1.18591	1.18591	1	0.331045	0.149488	0.192883	0.326585	0.0214141	0.0184632	0.00678693	0.0160481	0.0220198	0.0221371
1041	1	-5311.595	-5241.647	-69.94801	1.98845	0.359312	0.0598779	1.34795	0.357643	0.137378	0.0426808	0.282117	0.56311	0.521479	0.590512	0.584194	0.0167755	0.091466	0.0347549	0.0290899	2.75082	0.366137	0.256741	0.097662	0.936285	1.217524	1	1.21752	1.21752	1	0.341796	0.189584	0.156712	0.311908	0.025263	0.0222153	0.00738771	0.0160426	0.0221847	0.0261386
1042	0	-5312.039	-5229.067	-82.97214	2.14636	0.411497	0.0427712	1.23558	0.194258	0.158643	0.0566749	0.353658	0.651469	0.440063	0.893612	0.474291	0.088583	0.652784	0.125657	0.369158	3.16274	0.235937	0.082735	0.921524	0.0323938	1.185907	1	1.18591	1.18591	1	0.325204	0.152979	0.184489	0.337329	0.0217985	0.0201228	0.00738908	0.0157652	0.0228601	0.0209184
1043	1	-5314.397	-5246.003	-68.39422	1.94574	0.396154	0.0820526	1.38965	0.102178	0.0925917	0.0556479	0.212248	0.637384	0.527411	0.424994	0.454981	0.0121431	0.0867932	0.0735416	0.109444	3.01484	0.379294	0.284904	0.0678185	0.924959	1.207274	1	1.20727	1.20727	1	0.298295	0.236695	0.136767	0.328243	0.0202665	0.018441	0.00734006	0.0158709	0.0182688	0.0243643
1044	0	-5321.005	-5225.573	-95.43244	2.55682	0.408432	0.1424	1.51283	0.45119	0.234928	0.0196289	0.352433	0.800642	0.957132	0.870314	0.396024	0.104524	0.358075	0.112411	0.515219	2.98565	0.268652	0.0796978	0.814997	0.0530559	1.181366	1	1.18137	1.18137	1	0.309086	0.189923	0.152232	0.348759	0.0177866	0.0171061	0.00545329	0.0147466	0.0164296	0.0191584
1045	1	-5321.623	-5245.455	-76.16739	2.03222	0.345359	0.0450619	1.47728	0.362443	0.0617583	0.0793224	0.276281	0.819192	0.323783	0.912437	0.927275	0.0168581	0.243164	0.120879	0.125157	2.42397	0.23166	0.255281	0.261058	0.720139	1.207274	1	1.20727	1.20727	1	0.309876	0.200534	0.177423	0.312167	0.0171566	0.0177864	0.0070075	0.0125998	0.0195804	0.0219356
1046	0	-5318.373	-5241.255	-77.11732	2.16121	0.439553	0.109407	2.09005	0.136252	0.12215	0.0788502	0.20124	0.65593	0.507082	0.585945	0.335909	0.0348063	0.36123	0.0448515	0.24915	2.96535	0.141437	0.0857438	0.697716	0.133319	1.181366	1	1.18137	1.18137	1	0.299379	0.244893	0.151992	0.303735	0.0176201	0.0253399	0.00794696	0.0155701	0.0236206	0.0269442
1047	1	-5318.812	-5250.249	-68.56394	1.73434	0.377938	0.0754896	1.36007	0.274737	0.0633024	0.111338	0.257396	0.774951	0.515081	0.564929	0.511369	0.0449569	0.143577	0.0318809	0.110932	2.67667	0.322532	0.32501	0.187792	0.810287	1.215172	1	1.21517	1.21517	1	0.374214	0.184849	0.159791	0.281146	0.0208709	0.0216645	0.0143352	0.0179862	0.0220994	0.0239621
1048	0	-5328.33	-5252.726	-75.6039	2.081	0.449001	0.0543102	1.26908	0.200802	0.140189	0.0395686	0.260692	0.474876	0.337835	1.1008	0.298979	0.0608928	0.411626	0.0335206	0.360682	2.94622	0.246336	0.0544591	1.0835	0.063707	1.181366	1	1.18137	1.18137	1	0.256967	0.241141	0.202811	0.299081	0.030654	0.0255801	0.0168261	0.0126027	0.0223573	0.026793
1049	1	-5326.802	-5251.732	-75.07039	1.97561	0.383186	0.137266	1.44177	0.208465	0.0706985	0.144632	0.330433	0.420279	0.83386	0.508592	0.684685	0.0283724	0.156395	0.0603932	0.0905043	2.67667	0.571576	0.176328	0.163055	0.873798	1.215756	1	1.21576	1.21576	1	0.45651	0.16054	0.138777	0.244173	0.0175161	0.015186	0.00568066	0.0228766	0.0249462	0.0233188
1050	0	-5314.905	-5231.145	-83.75917	2.081	0.41615	0.0970062	1.51335	0.135207	0.125948	0.0563358	0.186984	1.12631	0.350923	1.0045	0.559228	0.0397674	0.375803	0.157996	0.16453	3.06352	0.162654	0.0536732	1.07891	0.0533184	1.179569	1	1.17957	1.17957	1	0.364132	0.204072	0.18294	0.248856	0.0209023	0.0149651	0.0109055	0.0193531	0.0230611	0.0262924
1051	1	-5316.891	-5236.903	-79.9884	2.06409	0.383186	0.138117	1.49016	0.246492	0.137987	0.0669325	0.292638	0.798807	0.617732	0.67001	0.61563	0.00811019	0.212771	0.0514244	0.099569	2.72109	0.64955	0.227368	0.0709328	0.872083	1.215756	1	1.21576	1.21576	1	0.43069	0.173019	0.149564	0.246727	0.0163542	0.0186896	0.00878643	0.014185	0.0178429	0.0273505
1052	0	-5312.665	-5234.682	-77.98352	1.8837	0.41615	0.178145	1.64233	0.242577	0.163036	0.0378394	0.230316	0.816888	0.435354	0.485421	0.794542	0.0293901	0.356547	0.103216	0.330008	3.06352	0.179322	0.0877983	0.735069	0.0206625	1.184341	1	1.18434	1.18434	1	0.389401	0.167895	0.162781	0.279924	0.020781	0.016524	0.00578234	0.019964	0.0243901	0.0212609
1053	1	-5318.828	-5242.955	-75.87334	2.06409	0.371306	0.0362373	1.53891	0.239825	0.0536727	0.0533911	0.15095	0.833737	0.711395	0.769036	0.64327	0.00811019	0.196069	0.0206206	0.0895733	2.80569	0.400305	0.284313	0.0918339	0.644316	1.215756	1	1.21576	1.21576	1	0.390581	0.189572	0.163874	0.255973	0.0153061	0.017172	0.0139535	0.0184697	0.0179584	0.0368683
1054	0	-5314.621	-5232.537	-82.08388	2.17376	0.443599	0.14407	1.70096	0.141928	0.144123	0.0866531	0.159998	0.597626	0.503657	0.7918	0.778994	0.15623	0.692193	0.108987	0.241356	2.82163	0.227946	0.0412896	0.683849	0.0166644	1.176814	1	1.17681	1.17681	1	0.290696	0.191601	0.171974	0.345729	0.0183645	0.0194053	0.00652687	0.0173587	0.0168888	0.0154779
1055	1	-5315.608	-5239.652	-75.95587	2.16145	0.369556	0.0374959	1.49315	0.45145	0.0964358	0.0517075	0.297462	0.910007	0.481728	0.418859	0.519985	0.0220647	0.284152	0.00722205	0.0328033	2.842	0.257445	0.341837	0.0715599	0.878032	1.215756	1	1.21576	1.21576	1	0.392353	0.190432	0.160082	0.257133	0.017511	0.0167877	0.0100227	0.0180792	0.0236203	0.0222111
1056	0	-5316.591	-5223.674	-92.91704	2.17376	0.443599	0.137067	2.16735	0.291905	0.247963	0.0595667	0.265526	0.739988	0.577912	0.675874	0.630978	0.233397	0.266146	0.0999582	0.232442	3.19224	0.308342	0.0955626	0.854962	0.0341115	1.152675	1	1.15268	1.15268	1	0.278168	0.177298	0.195654	0.34888	0.021044	0.0157285	0.0084848	0.0200889	0.0234588	0.0196122
1057	1	-5321.986	-5241.217	-80.76903	1.96411	0.369556	0.0346184	1.18716	0.341012	0.219217	0.0808431	0.406319	0.60715	0.627368	0.449862	0.706947	0.0306425	0.379962	0.00590736	0.0101745	2.96988	0.278936	0.217498	0.211975	1.40472	1.215113	1	1.21511	1.21511	1	0.385478	0.189822	0.157277	0.267424	0.0245717	0.0193837	0.00826343	0.0153809	0.0191217	0.0254412
